id,POINT_Y,POINT_X
135382,53.37085838,-6.335888154
135383,53.37085852,-6.336911524
135384,53.3708652,-6.335462232
135385,53.37086958,-6.329833223
135386,53.37087132,-6.337214565
135387,53.37087598,-6.328635318
135388,53.37087811,-6.32976905
135389,53.37087873,-6.330837103
135390,53.37088024,-6.32968705
135391,53.37088355,-6.335289106
135392,53.37088782,-6.335129861
135393,53.37088782,-6.334994383
135394,53.37089132,-6.332503357
135395,53.37089264,-6.338622818
135396,53.37089303,-6.329630007
135397,53.37089461,-6.331935073
135398,53.3709037,-6.328482014
135399,53.37090543,-6.337100479
135400,53.37090614,-6.335893858
135401,53.37090728,-6.335621953
135402,53.37090772,-6.335343772
135403,53.37090785,-6.340432808
135404,53.3709097,-6.338704817
135405,53.37091396,-6.337285869
135406,53.37091625,-6.335217802
135407,53.37091649,-6.329458878
135408,53.37091751,-6.336222807
135409,53.37091833,-6.332465328
135410,53.37091924,-6.330812147
135411,53.37092051,-6.33493021
135412,53.37092206,-6.335456528
135413,53.37092289,-6.329155836
135414,53.37092502,-6.328802882
135415,53.37092762,-6.335001514
135416,53.37092928,-6.328556883
135417,53.37093095,-6.340296143
135418,53.37093189,-6.334830384
135419,53.37093331,-6.335079948
135420,53.37093571,-6.336511826
135421,53.37093781,-6.330300264
135422,53.37094041,-6.334668762
135423,53.37094381,-6.337118305
135424,53.37094533,-6.332429676
135425,53.3709461,-6.335146498
135426,53.37094821,-6.329952783
135427,53.3709539,-6.336220906
135428,53.37095405,-6.340123825
135429,53.37095959,-6.335504064
135430,53.37096281,-6.336582651
135431,53.37096648,-6.340388243
135432,53.37096766,-6.329466008
135433,53.37097096,-6.335994635
135434,53.37097406,-6.329876006
135435,53.37097595,-6.334934963
135436,53.37097619,-6.328963316
135437,53.37097661,-6.333019122
135438,53.37098164,-6.334830384
135439,53.37098219,-6.337214565
135440,53.37098259,-6.328706622
135441,53.37098432,-6.338234211
135442,53.37098461,-6.336431965
135443,53.37099017,-6.3351156
135444,53.37099072,-6.338686991
135445,53.37099072,-6.338159342
135446,53.37099159,-6.335013398
135447,53.37099224,-6.3331546
135448,53.37099498,-6.338098734
135449,53.37099498,-6.337271609
135450,53.37099825,-6.336190483
135451,53.37100163,-6.335937482
135452,53.3710028,-6.335450823
135453,53.37100351,-6.338016735
135454,53.37100778,-6.338587166
135455,53.37101076,-6.336373021
135456,53.37101204,-6.337934735
135457,53.37101417,-6.338515862
135458,53.37101417,-6.336616405
135459,53.37101417,-6.336110622
135460,53.37101712,-6.333002485
135461,53.37101759,-6.33557822
135462,53.37101783,-6.332353619
135463,53.37101884,-6.329451747
135464,53.3710231,-6.328831403
135465,53.37102523,-6.329170097
135466,53.37102555,-6.336224709
135467,53.37103123,-6.338455254
135468,53.37103123,-6.337817084
135469,53.37103763,-6.338380385
135470,53.37103763,-6.337727954
135471,53.37104715,-6.336392035
135472,53.37104829,-6.338280559
135473,53.37105042,-6.33703274
135474,53.37105255,-6.338216385
135475,53.37105479,-6.331652464
135476,53.37105508,-6.329248531
135477,53.3710555,-6.333230657
135478,53.37105682,-6.337617433
135479,53.37106189,-6.332949007
135480,53.37106271,-6.330487491
135481,53.37106322,-6.338112995
135482,53.37106322,-6.337528303
135483,53.37106574,-6.329145141
135484,53.37106748,-6.337207435
135485,53.37106762,-6.336489008
135486,53.37107174,-6.337464129
135487,53.37107601,-6.337111175
135488,53.37108027,-6.338023865
135489,53.37108067,-6.328988272
135490,53.37108127,-6.336631616
135491,53.37109032,-6.332268054
135492,53.37109093,-6.33793117
135493,53.37110159,-6.337881257
135494,53.37110586,-6.337777866
135495,53.37111226,-6.337175348
135496,53.37111439,-6.337685171
135497,53.3711154,-6.330569714
135498,53.37111865,-6.337303695
135499,53.37112078,-6.339039946
135500,53.37112393,-6.330623192
135501,53.37113145,-6.337096914
135502,53.37113358,-6.337610302
135503,53.37113439,-6.333148658
135504,53.37113611,-6.329519486
135505,53.37113784,-6.337022045
135506,53.37114464,-6.329348357
135507,53.37114738,-6.332826483
135508,53.37116201,-6.335642869
135509,53.37116871,-6.330737278
135510,53.37117277,-6.332859877
135511,53.37117622,-6.337057697
135512,53.37117703,-6.333105875
135513,53.37118703,-6.335808294
135514,53.37119622,-6.33301318
135515,53.37119754,-6.337118305
135516,53.37120007,-6.329487399
135517,53.37121177,-6.329953468
135518,53.37121841,-6.329906394
135519,53.37122341,-6.336646828
135520,53.3712291,-6.336753308
135521,53.37122992,-6.329640703
135522,53.37123251,-6.33688831
135523,53.37123251,-6.336004142
135524,53.37123845,-6.328831403
135525,53.37124616,-6.336817957
135526,53.37125125,-6.328899142
135527,53.37125166,-6.332931181
135528,53.3712598,-6.336219004
135529,53.37126617,-6.329744094
135530,53.37126659,-6.331730898
135531,53.3712811,-6.32959079
135532,53.37128364,-6.332506922
135533,53.37128506,-6.331997099
135534,53.37129004,-6.332806399
