Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
303409,303409,53.37508659,-6.179628184,POINT (-6.179628184 53.37508659),17,Dublin 5
303410,303410,53.37511857,-6.179492706,POINT (-6.179492706 53.37511857),17,Dublin 5
303411,303411,53.37512284,-6.17973514,POINT (-6.17973514 53.37512284),17,Dublin 5
303412,303412,53.3751271,-6.179795748,POINT (-6.179795748 53.3751271),17,Dublin 5
303413,303413,53.37512923,-6.180031051,POINT (-6.180031051 53.37512923),17,Dublin 5
303414,303414,53.37513137,-6.178754711,POINT (-6.178754711 53.37513137),17,Dublin 5
303415,303415,53.37513563,-6.179442794,POINT (-6.179442794 53.37513563),17,Dublin 5
303416,303416,53.37517187,-6.17937149,POINT (-6.17937149 53.37517187),17,Dublin 5
303417,303417,53.37518467,-6.179000709,POINT (-6.179000709 53.37518467),17,Dublin 5
303418,303418,53.3751868,-6.179189665,POINT (-6.179189665 53.3751868),17,Dublin 5
303419,303419,53.37521451,-6.179624619,POINT (-6.179624619 53.37521451),17,Dublin 5
303420,303420,53.37521451,-6.177275155,POINT (-6.177275155 53.37521451),17,Dublin 5
303421,303421,53.37521878,-6.179924095,POINT (-6.179924095 53.37521878),17,Dublin 5
303422,303422,53.3752218,-6.176115277,POINT (-6.176115277 53.3752218),17,Dublin 5
303423,303423,53.37522393,-6.175740932,POINT (-6.175740932 53.37522393),17,Dublin 5
303424,303424,53.37523885,-6.175940583,POINT (-6.175940583 53.37523885),17,Dublin 5
303425,303425,53.37526657,-6.175762323,POINT (-6.175762323 53.37526657),17,Dublin 5
303426,303426,53.3752806,-6.179877748,POINT (-6.179877748 53.3752806),17,Dublin 5
303427,303427,53.3752806,-6.179243143,POINT (-6.179243143 53.3752806),17,Dublin 5
303428,303428,53.375287,-6.179382185,POINT (-6.179382185 53.375287),17,Dublin 5
303429,303429,53.37530068,-6.176614405,POINT (-6.176614405 53.37530068),17,Dublin 5
303430,303430,53.37533817,-6.179585401,POINT (-6.179585401 53.37533817),17,Dublin 5
303431,303431,53.37533817,-6.178637059,POINT (-6.178637059 53.37533817),17,Dublin 5
303432,303432,53.37535736,-6.176761766,POINT (-6.176761766 53.37535736),17,Dublin 5
303433,303433,53.3753872,-6.177977498,POINT (-6.177977498 53.3753872),17,Dublin 5
303434,303434,53.37540852,-6.178865232,POINT (-6.178865232 53.37540852),17,Dublin 5
303435,303435,53.37542771,-6.176733245,POINT (-6.176733245 53.37542771),17,Dublin 5
303436,303436,53.37545756,-6.178886623,POINT (-6.178886623 53.37545756),17,Dublin 5
303437,303437,53.37547675,-6.176940026,POINT (-6.176940026 53.37547675),17,Dublin 5
303438,303438,53.37548528,-6.179428533,POINT (-6.179428533 53.37548528),17,Dublin 5
303439,303439,53.37550446,-6.178177149,POINT (-6.178177149 53.37550446),17,Dublin 5
303440,303440,53.3755066,-6.177742195,POINT (-6.177742195 53.3755066),17,Dublin 5
303441,303441,53.37552578,-6.176868722,POINT (-6.176868722 53.37552578),17,Dublin 5
303442,303442,53.37553005,-6.179264534,POINT (-6.179264534 53.37553005),17,Dublin 5
303443,303443,53.37554497,-6.177039852,POINT (-6.177039852 53.37554497),17,Dublin 5
303444,303444,53.37559827,-6.176968548,POINT (-6.176968548 53.37559827),17,Dublin 5
303445,303445,53.37564731,-6.178066628,POINT (-6.178066628 53.37564731),17,Dublin 5
303446,303446,53.37565604,-6.177884526,POINT (-6.177884526 53.37565604),17,Dublin 5
303447,303447,53.37568995,-6.177235937,POINT (-6.177235937 53.37568995),17,Dublin 5
303448,303448,53.37569208,-6.177111156,POINT (-6.177111156 53.37569208),17,Dublin 5
303449,303449,53.37570274,-6.178134367,POINT (-6.178134367 53.37570274),17,Dublin 5
303450,303450,53.37571429,-6.175808671,POINT (-6.175808671 53.37571429),17,Dublin 5
303451,303451,53.37572068,-6.175633976,POINT (-6.175633976 53.37572068),17,Dublin 5
303452,303452,53.37575906,-6.175748062,POINT (-6.175748062 53.37575906),17,Dublin 5
303453,303453,53.37576883,-6.177235937,POINT (-6.177235937 53.37576883),17,Dublin 5
303454,303454,53.3757953,-6.176318494,POINT (-6.176318494 53.3757953),17,Dublin 5
303455,303455,53.37580507,-6.178216366,POINT (-6.178216366 53.37580507),17,Dublin 5
303456,303456,53.37581147,-6.178305496,POINT (-6.178305496 53.37581147),17,Dublin 5
303457,303457,53.37583492,-6.177517588,POINT (-6.177517588 53.37583492),17,Dublin 5
303458,303458,53.37585198,-6.178255583,POINT (-6.178255583 53.37585198),17,Dublin 5
303459,303459,53.37585713,-6.17598693,POINT (-6.17598693 53.37585713),17,Dublin 5
303460,303460,53.37586992,-6.175837192,POINT (-6.175837192 53.37586992),17,Dublin 5
303461,303461,53.37592619,-6.177448264,POINT (-6.177448264 53.37592619),17,Dublin 5
303462,303462,53.37592659,-6.177549675,POINT (-6.177549675 53.37592659),17,Dublin 5
303463,303463,53.37597865,-6.176072495,POINT (-6.176072495 53.37597865),17,Dublin 5
303464,303464,53.37599055,-6.177681587,POINT (-6.177681587 53.37599055),17,Dublin 5
303465,303465,53.37603106,-6.177585327,POINT (-6.177585327 53.37603106),17,Dublin 5
303466,303466,53.37609076,-6.177799238,POINT (-6.177799238 53.37609076),17,Dublin 5
303467,303467,53.37611057,-6.175576828,POINT (-6.175576828 53.37611057),17,Dublin 5
303468,303468,53.37612398,-6.176221045,POINT (-6.176221045 53.37612398),17,Dublin 5
303469,303469,53.37613126,-6.177720804,POINT (-6.177720804 53.37613126),17,Dublin 5
303470,303470,53.37616662,-6.177385676,POINT (-6.177385676 53.37616662),17,Dublin 5
303471,303471,53.37618794,-6.176396334,POINT (-6.176396334 53.37618794),17,Dublin 5
303472,303472,53.37618927,-6.177950046,POINT (-6.177950046 53.37618927),17,Dublin 5
303473,303473,53.37621103,-6.175650614,POINT (-6.175650614 53.37621103),17,Dublin 5
303474,303474,53.37621281,-6.17632503,POINT (-6.17632503 53.37621281),17,Dublin 5
303475,303475,53.37625561,-6.175637439,POINT (-6.175637439 53.37625561),17,Dublin 5
303476,303476,53.37625722,-6.176440899,POINT (-6.176440899 53.37625722),17,Dublin 5
303477,303477,53.37628565,-6.176613217,POINT (-6.176613217 53.37628565),17,Dublin 5
303478,303478,53.37630164,-6.177177706,POINT (-6.177177706 53.37630164),17,Dublin 5
303479,303479,53.37638496,-6.17746411,POINT (-6.17746411 53.37638496),17,Dublin 5
303480,303480,53.37639047,-6.176693433,POINT (-6.176693433 53.37639047),17,Dublin 5
303481,303481,53.37647042,-6.176856838,POINT (-6.176856838 53.37647042),17,Dublin 5
303482,303482,53.37648286,-6.176651839,POINT (-6.176651839 53.37648286),17,Dublin 5
303483,303483,53.37648463,-6.175516919,POINT (-6.175516919 53.37648463),17,Dublin 5
303484,303484,53.37657346,-6.17686278,POINT (-6.17686278 53.37657346),17,Dublin 5
303485,303485,53.37657702,-6.176987562,POINT (-6.176987562 53.37657702),17,Dublin 5
303486,303486,53.37661412,-6.17570223,POINT (-6.17570223 53.37661412),17,Dublin 5
303487,303487,53.37661625,-6.175556057,POINT (-6.175556057 53.37661625),17,Dublin 5
303488,303488,53.37664986,-6.176954881,POINT (-6.176954881 53.37664986),17,Dublin 5
303489,303489,53.3766525,-6.175634491,POINT (-6.175634491 53.3766525),17,Dublin 5
303490,303490,53.37670138,-6.176408218,POINT (-6.176408218 53.37670138),17,Dublin 5
303491,303491,53.37671859,-6.175837707,POINT (-6.175837707 53.37671859),17,Dublin 5
303492,303492,53.37675483,-6.175780664,POINT (-6.175780664 53.37675483),17,Dublin 5
303493,303493,53.37681879,-6.175998141,POINT (-6.175998141 53.37681879),17,Dublin 5
