Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
58330,58330,53.31741065,-6.292673625,POINT (-6.292673625 53.31741065),19,Dublin 6W
58331,58331,53.31744623,-6.29250725,POINT (-6.29250725 53.31744623),19,Dublin 6W
58332,58332,53.31748181,-6.292602321,POINT (-6.292602321 53.31748181),19,Dublin 6W
58333,58333,53.31765189,-6.292790683,POINT (-6.292790683 53.31765189),19,Dublin 6W
58334,58334,53.31767111,-6.292464467,POINT (-6.292464467 53.31767111),19,Dublin 6W
58335,58335,53.31431753,-6.292256019,POINT (-6.292256019 53.31431753),19,Dublin 6W
58336,58336,53.31433248,-6.291801457,POINT (-6.291801457 53.31433248),19,Dublin 6W
58337,58337,53.31446912,-6.292122324,POINT (-6.292122324 53.31446912),19,Dublin 6W
58338,58338,53.31446912,-6.29158398,POINT (-6.29158398 53.31446912),19,Dublin 6W
58339,58339,53.31449261,-6.291651719,POINT (-6.291651719 53.31449261),19,Dublin 6W
58340,58340,53.31450542,-6.291819283,POINT (-6.291819283 53.31450542),19,Dublin 6W
58341,58341,53.31450629,-6.291182565,POINT (-6.291182565 53.31450629),19,Dublin 6W
58342,58342,53.31454812,-6.291573284,POINT (-6.291573284 53.31454812),19,Dublin 6W
58343,58343,53.31457001,-6.291580303,POINT (-6.291580303 53.31457001),19,Dublin 6W
58344,58344,53.31462071,-6.291541198,POINT (-6.291541198 53.31462071),19,Dublin 6W
58345,58345,53.31462197,-6.290758597,POINT (-6.290758597 53.31462197),19,Dublin 6W
58346,58346,53.3146933,-6.292040325,POINT (-6.292040325 53.3146933),19,Dublin 6W
58347,58347,53.31472533,-6.292150846,POINT (-6.292150846 53.31472533),19,Dublin 6W
58348,58348,53.31473387,-6.291448502,POINT (-6.291448502 53.31473387),19,Dublin 6W
58349,58349,53.31475949,-6.291359373,POINT (-6.291359373 53.31475949),19,Dublin 6W
58350,58350,53.31479579,-6.292097368,POINT (-6.292097368 53.31479579),19,Dublin 6W
58351,58351,53.31481665,-6.290935077,POINT (-6.290935077 53.31481665),19,Dublin 6W
58352,58352,53.31483422,-6.290560769,POINT (-6.290560769 53.31483422),19,Dublin 6W
58353,58353,53.3148513,-6.290635638,POINT (-6.290635638 53.3148513),19,Dublin 6W
58354,58354,53.31485557,-6.291872761,POINT (-6.291872761 53.31485557),19,Dublin 6W
58355,58355,53.31486411,-6.291997543,POINT (-6.291997543 53.31486411),19,Dublin 6W
58356,58356,53.31490562,-6.291700328,POINT (-6.291700328 53.31490562),19,Dublin 6W
58357,58357,53.31496018,-6.291876326,POINT (-6.291876326 53.31496018),19,Dublin 6W
58358,58358,53.31499861,-6.290075902,POINT (-6.290075902 53.31499861),19,Dublin 6W
58359,58359,53.31501783,-6.291687371,POINT (-6.291687371 53.31501783),19,Dublin 6W
58360,58360,53.31503704,-6.290296944,POINT (-6.290296944 53.31503704),19,Dublin 6W
58361,58361,53.31504131,-6.292368323,POINT (-6.292368323 53.31504131),19,Dublin 6W
58362,58362,53.31506053,-6.290546508,POINT (-6.290546508 53.31506053),19,Dublin 6W
58363,58363,53.31507334,-6.290097293,POINT (-6.290097293 53.31507334),19,Dublin 6W
58364,58364,53.31508828,-6.290806767,POINT (-6.290806767 53.31508828),19,Dublin 6W
58365,58365,53.31509255,-6.292346932,POINT (-6.292346932 53.31509255),19,Dublin 6W
58366,58366,53.31509682,-6.291241721,POINT (-6.291241721 53.31509682),19,Dublin 6W
58367,58367,53.31510109,-6.290282683,POINT (-6.290282683 53.31510109),19,Dublin 6W
58368,58368,53.31512885,-6.291102678,POINT (-6.291102678 53.31512885),19,Dublin 6W
